"Lon","Lat"
-149.088036550321,65.7389111481135
-148.14738735885,66.570100308833
-147.137483033108,67.3981457755854
-146.048178701418,68.2228270090135
-145.388519012582,68.9233764734838
-144.672888285755,69.6250247294137
-75.7590660077076,82.202231705791
-69.844587939482,82.115893794352
-64.1236302917538,81.9460945221138
-58.6990018627561,81.6981479033425
-53.6420102244405,81.379074177558
-48.9915638922749,80.9967886524825
-44.7586935957795,80.5593899354316
-40.9336419937677,80.074641374152
-37.4931323418062,79.5496579632851
-34.4064581671568,78.9907624195963
-31.6399488852204,78.4034585685654
-29.1599132350973,77.7924747284384
-26.9343853446504,77.161841943507
-24.934026380707,76.5149842946307
-23.1324775902413,75.8548081682887
-21.5063824997258,75.1837838880255
-20.0352259679357,74.5040170944944
-154.506390026002,57.3481756436347
-152.76891390371,59.9081809475702
-152.099226523658,60.7486237763904
-151.396577389012,61.5859286002503
-150.657635080527,62.4200229055652
-149.878600109617,63.2508156988907
-149.055113970926,64.0781939520695
-148.18214489396,64.9020179384444
-147.253842668268,65.7221150064125
-146.263351852973,66.5382710930153
-145.202568143937,67.3502188965233
-144.061815849893,68.1576209955612
-142.829414004898,68.9600451397565
-142.047122683143,69.6471077456501
-89.5198019136524,81.2802782387788
-84.1859621954868,81.3985374853975
-78.7500000046694,81.4383383813478
-73.314037813773,81.398537485527
-67.9801980953789,81.2802782390347
-62.8397569964755,81.0868397974026
-57.9650260117766,80.8232281773403
-53.4054920823152,80.495621388315
-49.1881333661185,80.1107966051402
-45.3206753341991,79.6756377894008
-41.7962165233647,79.1967726797677
-38.5979435090664,78.6803441399775
-35.7031801191566,78.1318944047685
-33.0864854482884,77.5563312985553
-30.7218165101711,76.9579469576449
-28.5839136316423,76.3404658422251
-26.6491034270289,75.7071058836534
-24.8956969157472,75.0606425945986
-23.304123476912,74.4034703528209
-21.8569030732809,73.7376579858766
-153.104512856682,57.4244847968156
-152.519784151831,58.277073475755
-151.230571224975,59.9566394497053
-150.522470308407,60.7867659919842
-149.779842243844,61.6132113055902
-148.999335255168,62.4358517731045
-148.177150762376,63.2545396030073
-147.308961518682,64.0690985716055
-146.389809870933,64.8793185993921
-145.413979887525,65.6849487315155
-144.374834641409,66.4856878745103
-143.264606305346,67.2811723040507
-142.074121266736,68.0709584096575
-140.792434139796,68.854498228052
-100.140195684179,79.9453396667681
-95.7200171102897,80.2225459820982
-91.0612687128121,80.4361165371604
-86.2162533813717,80.5813782293863
-81.2523801987204,80.6549137173675
-76.2476198092755,80.6549137174227
-71.2837466265145,80.5813782295509
-66.4387312948648,80.4361165374312
-61.7799828970961,80.2225459824701
-57.3598043228568,79.945339667235
-53.2136164574469,79.6100022001895
-49.3606656272573,79.2224522801499
-45.8064097583759,78.7886686497093
-42.5456726800574,78.3144262431794
-39.5658385357739,77.8051242613038
-36.849644549821,77.2656926450853
-34.377387385633,76.7005574958459
-32.128531784522,76.1136463118868
-30.0828009128424,75.5084172819962
-28.2208594799013,74.8879010512662
-26.5246985918553,74.2547471660183
-23.5652500397337,72.9594940430885
-149.684538771418,59.9872070418377
-148.938374831153,60.8066479697648
-148.156213735123,61.6218554280709
-147.33469967946,62.4326561693211
-146.470053764866,63.2388476371522
-145.55800141104,64.0401931638817
-144.593683213682,64.8364159897642
-143.571544257177,65.6271917086693
-142.485194979154,66.4121385559459
-141.327233849675,67.1908046653267
-140.089017869715,67.9626509561953
-138.760360368351,68.7270275431118
-119.618367805376,76.3927707293253
-117.069181683357,76.9242866015612
-111.26207168281,77.8981831655636
-92.3545482325681,79.5847750815541
-87.925377600159,79.7533870819931
-83.3704390012987,79.8560244132548
-78.7500000034407,79.8904893451571
-60.8928541005112,79.3536191497372
-56.855607379191,79.0642869275264
-53.0597192265868,78.7217531435337
-49.5192151243851,78.3312859326443
-46.2379283223345,77.8981831662153
-43.2117378059268,77.4275741084454
-40.4308183212107,76.9242866023312
-37.8816321989264,76.3927707301489
-35.5485414864001,75.8370660797907
-33.4150230755068,75.2607996863955
-31.4645281765034,74.6672036284834
-29.6810517866137,74.0591438275495
-28.04948087225,73.439154071389
-25.1870800056879,72.1720698930044
-23.9316589085452,71.528693184915
-22.7789232606118,70.8808823228984
-148.132592923852,59.9996871122365
-146.52778029704,61.6116682168752
-145.665993601753,62.4102472719317
-144.759765924582,63.2035565142163
-143.804897097077,63.9913018058836
-142.796649982922,64.7731436046765
-141.729656628614,65.5486891169356
-140.597801904396,66.3174824378264
-139.394077202244,67.0789919285907
-138.110393511086,67.8325936965858
-136.737338180881,68.5775494125306
-135.263851790275,69.3129756317182
-122.887409252265,74.4004948958873
-118.670466278342,75.5135560238795
-116.278871860082,76.0379420302832
-97.357112462152,78.4801132352925
-93.4523047475424,78.7270038584486
-89.3809835080995,78.9162516038535
-80.9031940020368,79.1092000884508
-76.5968060038666,79.1092000884902
-68.1190164976478,78.9162516040479
-64.0476952580594,78.7270038587176
-60.1428875432707,78.4801132356332
-56.4339718990269,78.1796919919127
-52.940441626458,77.8303068216075
-49.6726624041247,77.4367358401393
-46.6332506862674,77.0037656516317
-43.8187209317908,76.5360375104563
-41.2211281440439,76.0379420309854
-38.829533725586,75.5135560246321
-36.631213352991,74.9666125244049
-34.6125907513055,74.4004948967348
-32.7599199446006,73.8182470879062
-31.059756463301,73.2225937056148
-29.4992622780649,72.6159653012068
-28.066385990646,72.0005256525363
-26.7499532783572,71.3781989724763
-25.5396952985312,70.7506957931257
-23.8232111937886,70.0377999264316
-15.7703433663229,65.5486891170271
-14.7033500119405,64.7731436047424
-145.755910038891,60.7908910840523
-144.89666832476,61.5825014768933
-143.995515693534,62.3684846693524
-143.048771021329,63.1485355278714
-142.052330163494,63.9223056466704
-141.001601605341,64.6893968209492
-139.89142887761,65.4493531291903
-138.7159958716,66.2016511951186
-137.468709610766,66.9456880074059
-136.14205262644,67.6807653685542
-134.727393322894,68.4060695413621
-133.214736704983,69.120643811182
-131.592388009457,69.8233502001881
-125.112763301796,72.380227110418
-123.500823382481,72.9630881957911
-121.748896805733,73.5338559012705
-119.845504483929,74.0899248359927
-115.538004277898,75.146105944206
-113.111863159264,75.639534341318
-86.7463174994597,78.2220799909472
-82.7711363387724,78.3138404090726
-78.7500000025324,78.3446134924854
-70.753682505535,78.2220799910772
-66.8674915500242,78.070965375993
-63.1079343711646,77.8630816763536
-59.505565915442,77.6017855040597
-56.0830597562837,77.2909941664479
-52.8552571175895,76.9349722001734
-49.8298617640078,76.5381371973401
-47.0085320782831,76.1048985265387
-44.3881368446381,75.6395343419058
-41.9619957258556,75.1461059448431
-39.7209910385428,74.6284046790252
-37.6544955195495,74.0899248367246
-35.7511031976209,73.5338559020484
-33.9991766207558,72.9630881966142
-32.3872367013333,72.3802271112857
-30.9042254931601,71.7876122731732
-29.5396709946156,71.1873390342214
-27.6535146773698,70.5128139021569
-25.9076119860901,69.8233502004368
-17.6085711173818,65.4493531293398
-16.4983983895686,64.6893968210741
-144.161499710893,60.7549858449622
-143.265024499033,61.5342527058428
-142.325577838142,62.3072774264198
-141.339556744301,63.0737075103202
-140.302974093706,63.8331437125268
-139.211406133056,64.5851334962504
-138.059930371256,65.3291632428804
-136.843051197395,66.0646488690911
-135.554609456224,66.7909243574801
-134.18767047811,67.5072274717554
-132.734382297537,68.2126815405497
-131.185791292779,68.9062715375068
-129.531594979123,69.5868115358186
-127.759798903081,70.2528985357062
-123.803757015967,71.534565016753
-122.285767795335,72.1036681033306
-120.638576062052,72.6622798183691
-118.852198835226,73.2078954941938
-116.916573347023,73.7377488304473
-112.558991775964,74.7377402384746
-110.12004780046,75.20098541976
-107.49919379274,75.6347153626932
-101.703660495854,76.3974315224172
-95.2004510541462,76.9928813700056
-80.6412035463569,77.5649706703847
-65.7837952519623,77.2179640357946
-62.2995489499772,76.9928813702409
-58.9644748883509,76.7181074505327
-55.7963395080905,76.3974315227528
-52.806554063081,76.0349118313292
-50.0008062110043,75.634715363126
-47.3799522031834,75.2009854202405
-44.9410082275812,74.7377402390023
-42.6781190308182,74.248801490612
-40.5834266563337,73.7377488310681
-38.6478011680427,73.2078954948608
-36.8614239411338,72.6622798190821
-35.214232207773,72.1036681040895
-33.6962429851727,71.5345650168114
-31.6437777257101,70.9028437692438
-29.740201092711,70.2528985360068
-27.9684050165609,69.5868115361141
-26.3142087027935,68.9062715377941
-19.4400696237944,65.3291632430858
-18.2885938619039,64.5851334964326
-17.1970259011683,63.8331437126838
-142.567636714669,60.7002895728279
-141.634997685502,61.4668657709868
-140.658484628529,62.2265846240413
-139.634591539512,62.9790491904877
-138.559468226028,63.7238130310861
-137.428879103142,64.4603737980031
-136.23815557695,65.1881657444075
-134.982140363199,65.9065508913231
-133.655121339621,66.6148084815226
-132.250751324438,67.3121221785258
-130.761948192178,67.997564183872
-129.180766422796,68.6700749577339
-127.498225529814,69.3284363648675
-117.856146080785,72.3218785670491
-116.053057450826,72.8423266158538
-104.699684057929,75.1291220571594
-98.9901153487495,75.8282419406221
-92.6583061633601,76.3571780006442
-89.2978227173699,76.5487751114291
-85.8391938270724,76.687823041256
-82.3121662417151,76.7721575168184
-78.7500000018315,76.8004229469172
-68.2021772862506,76.5487751115536
-64.8416938402295,76.3571780008105
-58.5098846547602,75.8282419408728
-55.5722655415024,75.4980092333626
-52.8003159454861,75.129122057496
-50.1981178248519,74.7255956155656
-47.7658011674235,74.2914041260571
-45.5003553004561,73.830394557638
-43.396411447123,73.3462253120137
-41.4469425523412,72.8423266164142
-39.6438539223357,72.3218785676559
-37.9784584286087,71.7878027166606
-35.7687402984903,71.2031513277144
-33.7135741079708,70.5968054107434
-31.795929002753,69.9712344926038
-30.0017744660028,69.3284363652066
-28.3192335728931,68.6700749580668
-22.5178596320185,65.9065508916023
-21.2618444181632,65.188165744667
-20.0711208918726,64.4603737982407
-18.9405317688941,63.7238130312998
-140.976316376622,60.6267764505587
-140.008720788408,61.3803311130436
-138.996513026805,62.1264153640828
-137.936301903882,62.8645909494507
-136.824392541099,63.5943680789961
-135.656755729886,64.315199277241
-134.428993653992,65.0264723363916
-133.136301122415,65.7275021872543
-131.77342098966,66.4175214321626
-130.334591633482,67.0956691671605
-128.813482973593,67.7609775226984
-127.203115112723,68.4123550061121
-125.495749479558,69.0485651067315
-117.503742770398,71.4098837787753
-115.151744271606,71.9435853513677
-113.350337549471,72.4390510318497
-90.3429085496901,75.6982736368806
-55.4149835380877,74.5914634086358
-52.8476637611563,74.2164328520774
-50.4393098626112,73.8098581722876
-48.1893266020267,73.3756328561629
-46.0945019191642,72.9175105368468
-44.1496624535883,72.439051032308
-42.3482557296014,71.9435853513371
-39.9962572260871,71.4098837791358
-37.8009202914099,70.8509499288251
-35.7457223369804,70.269626760034
-33.8172650890712,69.6681974721289
-32.0042505163882,69.048565107111
-30.2968848830814,68.4123550064877
-140.348564688716,59.7865920732104
-139.389511479291,60.5344639186382
-138.388292940157,61.2746854763229
-137.341892631658,62.0068282443735
-136.247050643127,62.730415985892
-135.100243871432,63.4449195763456
-133.897665100006,64.1497512241061
-132.635200771715,64.844257981529
-131.308407218341,65.5277144339868
-129.912484837224,66.199314412831
-128.442249189807,66.8581615068544
-126.892097049261,67.5032580201752
-125.255963710554,68.1334917945609
-123.527264794367,68.7476198881589
-121.698810217271,69.3442472958726
-115.53034504239,71.0121554783331
-113.211547180051,71.5203353069049
-110.737788665758,71.9998125974231
-108.816730833432,72.4535454911557
-106.749375710504,72.8867075096863
-91.2588714370966,74.8377493355715
-88.2306720309053,75.019227298018
-85.1189721931917,75.1509531299688
-81.9493298307012,75.2308528020277
-55.3365020217086,73.6762450311663
-52.9678996171733,73.2955720567135
-50.7506242923759,72.8867075099605
-48.6832691694893,72.4535454914718
-46.7622113354511,71.9998125973456
-44.2884528167566,71.5203353072748
-41.9696549542952,71.0121554787193
-39.7900643055432,70.4784671584928
-37.737332130472,69.9217973314265
-35.8011897789553,69.3442472962876
-33.972735201703,68.747619888576
-32.244036285362,68.1334917949764
-138.799873041758,59.6885953479512
-137.809156706205,60.4234121955498
-136.775762395139,61.1500111755409
-135.696786974982,61.8679303219625
-134.569116569644,62.5766589196057
-133.389414063185,63.2756326683941
-132.154106949295,63.9642283610747
-130.859375768958,64.6417580380561
-129.501143342985,65.3074625698658
-128.075064869724,65.9605046001952
-126.576518644231,66.5999607470183
-125.000596520955,67.2248128886201
-123.342092035937,67.8339382225201
-121.595481877189,68.4260975137864
-119.754892319839,68.9999204166847
-115.766080664946,70.0862920294245
-111.317189524683,71.0784006994333
-108.896365962669,71.5331475608582
-106.325937840463,71.9559245391704
-102.138491595293,72.750598274609
-99.8248532703494,73.1073609187703
-97.3677139743334,73.4315144195636
-94.7737763911356,73.7189129215223
-92.0537836092494,73.9655837949418
-55.3615084073226,72.7505982747561
-53.1944673557689,72.3654134847003
-51.1740621607248,71.9559245390454
-48.6036340344651,71.5331475612238
-46.1828104723304,71.0784006998219
-43.8965806911037,70.5952105778547
-41.7339193317519,70.0862920298503
-39.6859652242275,69.5538856965253
-37.745107676517,68.9999204171318
-35.9045181189983,68.4260975142381
-34.1579079600874,67.8339382229728
-137.258123023735,59.5722333452031
-136.237133839719,60.2937233948048
-135.173110469011,61.006434920651
-134.063276227761,61.7098755951071
-132.904676056696,62.4035038748904
-131.694170536237,63.0867245503364
-130.428431484708,63.7588839463511
-129.103939617724,64.4192647789532
-127.716984770134,65.0670806706407
-126.263669130056,65.7014703282674
-124.739913751879,66.3214913783081
-123.141468195502,66.9261138252263
-121.463922298771,67.5142130275405
-119.702717505124,68.0845619307761
-117.85315225344,68.6358219722597
-113.86931329929,69.6750884166497
-111.724591803263,70.1597234683725
-109.470207950606,70.6184489061771
-107.098964064523,71.048958894828
-104.601232866941,71.4484156351881
-99.8652924783353,72.1763875287292
-97.6229411610698,72.5115427101759
-95.2397518670944,72.8138829297508
-92.7241126940576,73.0789481029174
-87.3505881913185,73.4808026835262
-81.6550155309043,73.6894911462878
-52.8987671305152,71.4484156355358
-50.4010359328202,71.0489588952053
-48.0297920465849,70.6184489065822
-45.7754081937569,70.1597234688017
-43.6306866975498,69.675088417099
-41.5896294008184,69.1665314065085
-39.6468477430362,68.6358219727361
-37.7972824911756,68.0845619312599
-36.0360776973581,67.5142130280278
-34.3585318004641,66.9261138257135
-136.771893587126,58.7237019514656
-135.725043962507,59.4376245816273
-134.675257986698,60.1455402615351
-133.58223682504,60.8441262309365
-132.443341640092,61.53286304537
-131.255786790285,62.2111820974382
-130.016639589234,62.8784616032385
-128.722822586762,63.5340223725217
-127.371118989742,64.1771233993462
-125.958181892375,64.8069573182033
-124.48054797869,65.4226457833474
-122.934656255098,66.0232348383678
-121.316872090704,66.6076903421481
-119.623516258537,67.1748934930277
-117.850897559509,67.7236364191882
-115.995345579476,68.2526176283697
-112.020997767425,69.2455870172992
-109.895066085548,69.7064427964087
-107.671745542504,70.1412343905117
-105.34686388219,70.5479948272185
-88.2712692583429,72.6221414005299
-85.626046676093,72.7785981469469
-82.9064914453211,72.8849193831352
-77.3592751667816,72.9387020499653
-52.1531361153276,70.547994827606
-49.8282544548397,70.1412343909312
-47.6049339116098,69.7064427968558
-45.4790022295421,69.2455870177694
-43.4467635447137,68.7604367288864
-41.5046544171118,68.2526176288728
-39.649102436896,67.7236364197015
-37.876483737692,67.174893493547
-36.1831279053564,66.6076903426699
-136.310803889196,57.8744650354838
-135.27728051351,58.5850072310819
-134.202299613888,59.2849247378695
-133.125265070231,59.9790445595097
-132.004946359571,60.6632954781489
-130.83885197458,61.3371342902428
-129.624373974855,61.999969167622
-128.358792687728,62.6511561184687
-127.03928459165,63.289995354121
-125.662934059226,63.9157276237964
-124.22674969459,64.5275305929233
-122.727686009029,65.1245153607342
-121.162671112248,65.7057232326441
-119.5286409004,66.2701228788517
-117.822579809329,66.8166080149477
-116.041567429534,67.3439957184073
-110.222090297457,68.7985772809646
-108.115651023068,69.2361838719066
-105.922576693773,69.6475919953647
-103.641015582812,70.0311067409096
-96.2337996642363,70.9937854901233
-93.5466372781635,71.2413460923411
-89.0386507703116,71.7399936002816
-86.5870877736266,71.9260953301834
-84.0343333580241,72.0630417657305
-81.4105089636644,72.1468875724971
-76.0894910372368,72.1468875724568
-53.8589844148477,70.0311067413062
-49.3843489742084,69.2361838723694
-47.2779096996226,68.7985772814535
-45.2562153909989,68.3363584040443
-43.3171710931561,67.8510254185065
-41.4584325669703,67.3439957189476
-39.6774201869949,66.8166080154968
-37.9713590957512,66.2701228794058
-133.792525720563,58.4285763157226
-132.691477533033,59.1143250490631
-131.588800781716,59.7944551460618
-130.442937881837,60.4641916053398
-129.251552120097,61.1229709035825
-128.012219158642,61.7701818796258
-126.722435862592,62.4051626937064
-125.379632718992,63.0271978021309
-123.981190518241,63.6355150274066
-122.524462017142,64.2292828198248
-121.006799308123,64.8076078293514
-119.425587563681,65.3695329308578
-117.778285672634,65.9140358690108
-116.062473980699,66.440028707378
-114.275908808485,66.9463582718567
-112.416582509359,67.4318077572531
-110.482786313371,67.8950995905773
-108.473170643766,68.334899460488
-106.386793102528,68.7498210103159
-104.223135950254,69.1384297733857
-94.7920751853769,70.3987356638712
-82.5621439764312,71.3356621857491
-80.029102103292,71.3971750310714
-77.4708978972486,71.3971750310363
-74.9378560242372,71.3356621856473
-72.4781113490054,71.2154286339459
-51.1132068948505,68.7498210107925
-49.0268293534119,68.3348994609935
-47.0172136836089,67.895099591107
-45.0834174874263,67.4318077578027
-43.2240911881118,66.9463582724217
-41.437526015715,66.4400287079545
-39.7217143236042,65.9140358695949
-133.403708281959,57.5721800669907
-132.319124252883,58.2545911076876
-131.194079769815,58.9260504332772
-130.067411139042,59.5920257775791
-128.897794722623,60.2470995730434
-127.683053998078,60.8906914656991
-126.420951753994,61.5221748595632
-125.109202238609,62.1408743859429
-123.745487086829,62.7460634837869
-122.327475640944,63.3369621823055
-120.852850309246,63.9127351929407
-119.319337595438,64.4724904401712
-117.7247453694,65.0152781843348
-116.067006813108,65.5400909132016
-114.344231232724,66.0458642000204
-112.554761535805,66.5314787402674
-110.697237568566,66.9957637810136
-106.774476785504,67.8554369066678
-104.708611398163,68.2482799116589
-100.370341209914,68.9534404475645
-98.1005643144792,69.2631121135515
-93.3689044744645,69.7899528032726
-85.7597798071553,70.3197490048336
-83.5586464434496,70.4897833580322
-81.1975749997316,70.5977739558759
-78.7500000001053,70.6348438293247
-76.3024250006135,70.5977739557541
-73.9413535572757,70.4897833578066
-69.1181128428036,70.1828519636221
-52.7913885993005,68.2482799121474
-50.7255232117599,67.8554369071878
-48.7293364037875,67.4375021355304
-46.8027624283052,66.995763781583
-44.9452384608767,66.531478740855
-43.155768763774,66.0458642006221
-41.4329931832128,65.5400909138135
-133.034180398718,56.7157790804131
-131.965631484968,57.395079197895
-130.858492737605,58.0632659440543
-129.711514995787,58.7203573965617
-128.562534745758,59.3720426917926
-127.370977344588,60.0123375875263
-126.134829800056,60.6406484071362
-124.852043242037,61.2563369966484
-123.520547614907,61.8587187060208
-122.138270146197,62.4470605627954
-120.703158115542,63.0205797347388
-119.213206452409,63.5784423921128
-117.666490656016,64.1197630998649
-116.061205450758,64.6436048900821
-114.395709450439,65.1489801842718
-112.66857588788,65.6348527515887
-110.878649154289,66.1001409005575
-109.025106465023,66.5437221048799
-107.107523401226,66.9644392543791
-105.125941337863,67.3611086945535
-103.080933797133,67.7325301649007
-96.5802636160808,68.6833160315289
-94.2997391880471,68.941859446926
-91.9680716366611,69.1693666190073
-84.6986361590193,69.6549620045745
-77.5699896203559,69.8505088216358
-75.346807804993,69.7420915987245
-72.8013638398326,69.6549620046396
-70.3335470455161,69.5271471846322
-67.9107847272794,69.364807303378
-52.3740586594746,67.3611086950861
-50.3924765959158,66.9644392549411
-48.4748935319262,66.543722105467
-46.6213508424713,66.1001409011655
-44.8314241086977,65.6348527522134
-43.1042905459605,65.1489801849094
-41.438794545471,64.6436048907289
-132.682442064289,55.8594037278331
-131.629498400495,56.5358167738266
-130.539686087542,57.2009343781349
-129.411962229045,57.8548456716231
-128.245092127963,58.4975317557422
-127.075496795432,59.1348220150591
-125.863817967491,59.7602541669663
-124.60820752636,60.373224710158
-123.306803973547,60.9730877598628
-121.957748933789,61.5591535355474
-120.559207277504,62.1306871087409
-119.10939127176,62.6869075085085
-117.606589147786,63.2269872933266
-116.049198411314,63.7500527138328
-114.435764118347,64.2551846059036
-112.765022183369,64.7414201664428
-111.03594757042,65.2077557734358
-109.247806932579,65.653151015099
-107.400214909111,66.076534087837
-105.493192865268,66.4768087064659
-103.527228380328,66.8528626400091
-101.503333279971,67.2035779398986
-99.4230975087287,67.5278428630317
-92.8698165762407,68.3312050790495
-90.5930594435385,68.5391770078088
-88.2777637098227,68.7157501179048
-83.5542906449219,68.9718070820883
-78.7499999999825,69.0948425529023
-76.3411880322925,69.0501512416864
-73.9457093540458,68.9718070821414
-71.5705287952083,68.86017192786
-69.2222362888554,68.7157501180971
-52.0068071319402,66.4768087070411
-50.0997850879079,66.0765340884399
-48.2521930642542,65.6531510157254
-46.4640524262314,65.2077557740815
-44.7349778131055,64.741420167104
-43.0642358779562,64.2551846065765
-41.450801584824,63.7500527145139
-132.347139572646,55.0030726396264
-131.309375611242,55.6768215267303
-130.236324350493,56.3390684652926
-129.127138486236,56.9899794389714
-127.980772373046,57.6296035506177
-126.79601547305,58.2578862212827
-125.607504817182,58.880707043237
-124.377517166595,59.4912251007658
-123.104368734699,60.0888305299026
-121.786382411564,60.6728734687152
-120.421905405365,61.2426630409639
-119.0093302222,61.7974666557563
-117.54711926813,62.3365097187251
-116.033833309423,62.8589758584907
-114.468163938566,63.3640077839919
-112.848970064015,63.850708898502
-111.17531826299,64.3181458036018
-109.446526601733,64.7653518296094
-107.662211230087,65.1913317264384
-105.822334692123,65.5950676391251
-103.927254455958,65.9755264744971
-101.977769642375,66.3316687403766
-99.9751632898,66.6624589107544
-97.9212366369062,66.9668773528323
-95.8183305674638,67.2439338807422
-93.669326805274,67.4926831772815
-91.4776155185699,67.7122429619614
-89.2469998502767,67.9018179933652
-84.6844747830764,68.1885868520964
-72.8155252156997,68.1885868522105
-70.5185434238492,68.0607415291325
-68.2530001482312,67.9018179936164
